event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,minimum_timestamp_coinc,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2080,200,80,0,109892450518273760,2031,367,2060,327
1,2080,205,48,-32,109892450518361776,2030,413,2060,335
1,2080,208,16,0,109892450518428400,2031,381,2060,340
1,2080,215,80,0,109892450518634144,2030,427,2060,351
1,2080,223,48,0,109892450518843936,2031,403,2060,362
1,2081,516,80,16,109892450518273760,2031,367,2060,327
1,2081,521,48,-32,109892450518361776,2030,413,2060,335
1,2081,524,16,0,109892450518428400,2031,381,2060,340
1,2081,530,80,0,109892450518634144,2030,427,2060,351
2,2080,311,-80,80,109892450521449328,2031,147,2061,196
2,2080,318,96,16,109892450521605920,2031,164,2061,202
2,2080,331,0,48,109892450521961984,2030,440,2060,141
2,2081,48,-80,80,109892450521449328,2031,147,2061,196
2,2081,55,96,48,109892450521605920,2031,164,2061,202
2,2081,68,0,0,109892450521961984,2030,440,2060,141
3,2080,396,64,0,109892450524524992,2030,175,2060,269
3,2080,402,16,0,109892450524612240,2030,183,2060,274
3,2080,403,80,0,109892450524639168,2031,227,2061,150
3,2080,406,64,0,109892450524725488,2031,233,2060,282
3,2080,410,32,-16,109892450524861264,2030,194,2060,290
3,2080,412,80,16,109892450524892864,2030,197,2060,291
3,2081,83,64,-16,109892450524524992,2030,175,2060,269
3,2081,88,16,-16,109892450524612240,2030,183,2060,274
3,2081,89,80,-16,109892450524639168,2031,227,2061,150
3,2081,92,64,16,109892450524725488,2031,233,2060,282
3,2081,96,80,16,109892450524861264,2031,243,2060,290
3,2081,98,80,0,109892450524892864,2030,197,2060,291
4,2080,415,80,-64,109892450527690768,2030,455,2060,171
4,2080,426,0,-16,109892450527899424,2031,236,2060,183
4,2080,428,16,-16,109892450527912720,2031,238,2060,186
4,2080,433,64,16,109892450527966528,2030,471,2060,190
4,2080,436,-96,16,109892450527985760,2030,472,2060,194
4,2080,444,-160,208,109892450528104848,2031,255,2060,202
4,2080,445,112,-16,109892450528134768,2030,484,2060,203
4,2080,447,-32,-64,109892450528171552,2031,260,2060,205
4,2080,448,0,-32,109892450528181984,2031,261,2060,207
4,2080,449,16,-32,109892450528188800,2031,262,2060,208
4,2081,62,80,-96,109892450527690768,2030,455,2060,171
4,2081,74,0,-32,109892450527899424,2031,236,2060,183
4,2081,76,16,-32,109892450527912720,2031,238,2060,186
4,2081,81,80,-32,109892450527966528,2031,242,2060,190
4,2081,84,-96,16,109892450527985760,2030,472,2060,194
4,2081,93,-160,208,109892450528104848,2031,255,2060,202
4,2081,94,112,-16,109892450528134768,2030,484,2060,203
4,2081,96,-32,-48,109892450528171552,2031,260,2060,205
4,2081,97,0,-48,109892450528181984,2031,261,2060,207
4,2081,98,16,-16,109892450528188800,2031,262,2060,208
5,2080,332,16,0,109892450531219776,2031,208,2060,164
5,2080,334,48,-32,109892450531247456,2031,211,2060,166
5,2080,335,32,0,109892450531274352,2030,457,2061,247
5,2081,577,16,-16,109892450531219776,2031,208,2060,164
5,2081,579,48,-16,109892450531247456,2031,211,2060,166
5,2081,580,48,0,109892450531274352,2031,214,2061,247
6,2080,374,-32,-32,109892450534030800,2030,59,2060,243
6,2080,375,0,-48,109892450534057504,2031,212,2061,468
6,2080,379,16,-64,109892450534086528,2031,213,2061,470
6,2080,385,80,0,109892450534195376,2031,219,2060,253
6,2080,387,-16,-16,109892450534208752,2031,220,2061,477
6,2080,389,48,-32,109892450534247808,2031,222,2060,259
6,2081,313,-32,-48,109892450534030800,2030,59,2060,243
6,2081,314,0,-64,109892450534057504,2031,212,2061,468
6,2081,317,16,-48,109892450534086528,2031,213,2061,470
6,2081,322,80,-32,109892450534195376,2031,219,2060,253
6,2081,324,-16,-32,109892450534208752,2031,220,2061,477
6,2081,326,48,-16,109892450534247808,2031,222,2060,259
7,2080,278,64,0,109892450537097872,2031,347,2060,309
7,2080,283,96,48,109892450537207184,2031,355,2060,313
